no.	s/r/d	tm		type	seq	nbb	ack
598	rcv	1.874831	D	675	50	74
599	snd	1.874938	A	74	0	1076
600	rcv	1.875020	D	725	50	74
601	snd	1.875145	A	74	0	1076
602	rcv	1.875218	D	825	50	74
603	snd	1.875359	A	74	0	1076
604	rcv	1.875455	D	925	50	74
605	snd	1.875556	A	74	0	1076
606	rcv	1.875631	D	975	50	74
607	snd	1.875777	A	74	0	1076
608	rcv	1.875874	D	1025	50	74
609	snd	1.876035	A	74	0	1076
610	rcv	1.876086	D	1075	50	74
611	snd	1.876198	A	74	0	1076
612	rcv	1.876271	D	625	50	74
613	snd	1.876429	A	74	0	1076
614	rcv	1.876503	D	675	50	74
615	snd	1.876640	A	74	0	1076
616	rcv	1.876689	D	725	50	74
617	snd	1.876814	A	74	0	1076
618	rcv	1.876886	D	775	50	74
619	snd	1.877001	A	74	0	1076
620	rcv	1.877074	D	825	50	74
621	snd	1.877241	A	74	0	1076
622	rcv	1.877314	D	875	50	74
623	snd	1.877407	A	74	0	1076
624	rcv	1.877502	D	925	50	74
625	snd	1.877684	A	74	0	1076
626	rcv	1.877757	D	975	50	74
627	snd	1.877919	A	74	0	1076
628	rcv	1.877991	D	1025	50	74
629	snd	1.878149	A	74	0	1076
630	rcv	1.878221	D	1075	50	74
631	snd	1.878384	A	74	0	1076
632	rcv	1.878477	D	625	50	74
633	snd	1.878593	A	74	0	1076
634	rcv	1.878688	D	625	50	74
635	snd	1.878832	A	74	0	1076
636	rcv	1.878904	D	675	50	74
637	snd	1.879067	A	74	0	1076
638	rcv	1.879136	D	725	50	74
639	snd	1.879260	A	74	0	1076
640	rcv	1.879355	D	775	50	74
641	snd	1.879499	A	74	0	1076
642	rcv	1.879582	D	825	50	74
643	snd	1.879700	A	74	0	1076
644	rcv	1.879773	D	875	50	74
645	snd	1.879954	A	74	0	1076
646	rcv	1.880026	D	925	50	74
647	snd	1.880169	A	74	0	1076
648	rcv	1.880242	D	975	50	74
649	snd	1.880358	A	74	0	1076
650	rcv	1.880453	D	1025	50	74
651	snd	1.880598	A	74	0	1076
652	rcv	1.880692	D	1075	50	74
653	snd	1.880834	A	74	0	1076
654	rcv	1.880906	D	625	50	74
655	snd	1.881052	A	74	0	1076
656	rcv	1.881124	D	625	50	74
657	snd	1.881287	A	74	0	1076
658	rcv	1.881359	D	675	50	74
659	snd	1.881482	A	74	0	1076
660	rcv	1.881554	D	725	50	74
661	snd	1.881695	A	74	0	1076
662	rcv	1.881768	D	825	50	74
663	snd	1.881931	A	74	0	1076
664	rcv	1.882003	D	875	50	74
665	snd	1.882144	A	74	0	1076
666	rcv	1.882236	D	925	50	74
667	snd	1.882378	A	74	0	1076
668	rcv	1.882450	D	975	50	74
669	snd	1.882542	A	74	0	1076
670	rcv	1.882637	D	1025	50	74
671	snd	1.882797	A	74	0	1076
672	rcv	1.882889	D	1075	50	74
673	snd	1.883029	A	74	0	1076
674	rcv	1.883101	D	625	50	74
675	snd	1.883269	A	74	0	1076
676	rcv	1.883340	D	625	50	74
677	snd	1.883499	A	74	0	1076
678	rcv	1.883549	D	675	50	74
679	snd	1.883670	A	74	0	1076
680	rcv	1.883765	D	725	50	74
681	snd	1.883910	A	74	0	1076
682	rcv	1.883982	D	775	50	74
683	snd	1.884102	A	74	0	1076
684	rcv	1.884197	D	825	50	74
685	snd	1.884339	A	74	0	1076
686	rcv	1.884412	D	875	50	74
687	snd	1.884568	A	74	0	1076
688	rcv	1.884641	D	925	50	74
689	snd	1.884737	A	74	0	1076
690	rcv	1.884809	D	975	50	74
691	snd	1.884952	A	74	0	1076
692	rcv	1.885047	D	1025	50	74
693	snd	1.885189	A	74	0	1076
694	rcv	1.885262	D	1075	50	74
695	snd	1.885357	A	74	0	1076
696	rcv	1.885429	D	675	50	74
697	snd	1.885573	A	74	0	1076
698	rcv	1.885666	D	725	50	74
699	snd	1.885808	A	74	0	1076
700	rcv	1.885857	D	775	50	74
701	snd	1.886024	A	74	0	1076
702	rcv	1.886096	D	875	50	74
