no.	s/r/d	tm		type	seq	nbb	ack
460	snd	0.037923	D	875	50	74
461	snd	0.038011	D	925	50	74
462	snd	0.038098	D	975	50	74
463	snd	0.038198	D	1025	50	74
464	snd	0.038297	D	1075	50	74
465	rcv	0.038399	A	74	0	576
466	drp	0.038450	D	625	50	74
467	snd	0.038566	D	625	50	74
468	snd	0.038661	D	675	50	74
469	snd	0.038885	D	725	50	74
470	snd	0.038965	D	775	50	74
471	snd	0.039023	D	825	50	74
472	snd	0.039075	D	875	50	74
473	snd	0.039130	D	925	50	74
474	snd	0.039180	D	975	50	74
475	snd	0.039236	D	1025	50	74
476	drp	0.039262	D	1075	50	74
477	rcv	0.039312	A	74	0	576
478	snd	0.039369	D	625	50	74
479	snd	0.039436	D	625	50	74
480	drp	0.039466	D	675	50	74
481	snd	0.039508	D	725	50	74
482	snd	0.039558	D	775	50	74
483	snd	0.039606	D	825	50	74
484	snd	0.039655	D	875	50	74
485	snd	0.039709	D	925	50	74
486	snd	0.039757	D	975	50	74
487	snd	0.039810	D	1025	50	74
488	snd	0.039858	D	1075	50	74
489	rcv	0.039943	A	74	0	576
490	snd	0.040025	D	625	50	74
491	snd	0.040111	D	625	50	74
492	snd	0.040165	D	675	50	74
493	snd	0.040217	D	725	50	74
494	snd	0.040266	D	775	50	74
495	snd	0.040314	D	825	50	74
496	snd	0.040363	D	875	50	74
497	snd	0.040411	D	925	50	74
498	snd	0.040460	D	975	50	74
499	snd	0.040508	D	1025	50	74
500	snd	0.040558	D	1075	50	74
501	rcv	0.040612	A	74	0	576
502	snd	0.040662	D	625	50	74
503	snd	0.040728	D	625	50	74
504	snd	0.040778	D	675	50	74
505	snd	0.040826	D	725	50	74
506	snd	0.040874	D	775	50	74
507	snd	0.040923	D	825	50	74
508	snd	0.040970	D	875	50	74
509	snd	0.041019	D	925	50	74
510	snd	0.041067	D	975	50	74
511	snd	0.041114	D	1025	50	74
512	snd	0.041162	D	1075	50	74
513	rcv	0.041215	A	74	0	576
514	snd	0.041264	D	625	50	74
515	snd	0.041327	D	625	50	74
516	snd	0.041377	D	675	50	74
517	snd	0.041427	D	725	50	74
518	snd	0.041476	D	775	50	74
519	snd	0.041525	D	825	50	74
520	drp	0.041552	D	875	50	74
521	snd	0.041594	D	925	50	74
522	snd	0.041642	D	975	50	74
523	snd	0.041690	D	1025	50	74
524	drp	0.041717	D	1075	50	74
525	rcv	0.041759	A	74	0	576
526	snd	0.041811	D	625	50	74
527	snd	0.041876	D	625	50	74
528	snd	0.041926	D	675	50	74
529	snd	0.041975	D	725	50	74
530	drp	0.042002	D	775	50	74
531	snd	0.042045	D	825	50	74
532	snd	0.042089	D	875	50	74
533	snd	0.042137	D	925	50	74
534	snd	0.042185	D	975	50	74
535	snd	0.042232	D	1025	50	74
536	snd	0.042285	D	1075	50	74
537	rcv	0.042334	A	74	0	576
538	snd	0.042382	D	625	50	74
539	snd	0.042444	D	625	50	74
540	snd	0.042494	D	675	50	74
541	snd	0.042542	D	725	50	74
542	snd	0.042590	D	775	50	74
543	snd	0.042637	D	825	50	74
544	snd	0.042685	D	875	50	74
545	snd	0.042735	D	925	50	74
546	snd	0.042783	D	975	50	74
547	snd	0.042831	D	1025	50	74
548	snd	0.042878	D	1075	50	74
549	rcv	0.042930	A	74	0	576
550	snd	0.042978	D	625	50	74
551	snd	0.043044	D	625	50	74
552	snd	0.043093	D	675	50	74
553	snd	0.043141	D	725	50	74
554	snd	0.043188	D	775	50	74
555	snd	0.043237	D	825	50	74
556	snd	0.043288	D	875	50	74
557	snd	0.043337	D	925	50	74
558	snd	0.043386	D	975	50	74
559	snd	0.043433	D	1025	50	74
560	snd	0.043481	D	1075	50	74
561	rcv	0.043536	A	74	0	576
562	snd	0.043585	D	625	50	74
563	snd	0.043649	D	625	50	74
564	snd	0.043699	D	675	50	74
565	snd	0.043748	D	725	50	74
566	snd	0.043796	D	775	50	74
567	snd	0.043843	D	825	50	74
568	snd	0.043890	D	875	50	74
569	snd	0.043938	D	925	50	74
570	snd	0.044033	D	975	50	74
571	snd	0.044083	D	1025	50	74
572	snd	0.044132	D	1075	50	74
573	rcv	0.044186	A	74	0	576
574	snd	0.044235	D	625	50	74
575	snd	0.044299	D	625	50	74
576	snd	0.044349	D	675	50	74
577	snd	0.044399	D	725	50	74
578	snd	0.044448	D	775	50	74
579	drp	0.044475	D	825	50	74
580	snd	0.044513	D	875	50	74
581	snd	0.044564	D	925	50	74
582	snd	0.044612	D	975	50	74
583	snd	0.044660	D	1025	50	74
584	snd	0.044707	D	1075	50	74
585	rcv	0.044759	A	74	0	576
586	snd	0.044812	D	625	50	74
587	drp	0.044853	D	625	50	74
588	snd	0.044893	D	675	50	74
589	snd	0.044942	D	725	50	74
590	snd	0.044990	D	775	50	74
591	snd	0.045037	D	825	50	74
592	snd	0.045085	D	875	50	74
593	snd	0.045134	D	925	50	74
594	snd	0.045181	D	975	50	74
595	snd	0.045229	D	1025	50	74
596	snd	0.045276	D	1075	50	74
597	rcv	0.045328	A	74	0	576
598	snd	0.045376	D	625	50	74
599	snd	0.045442	D	625	50	74
600	snd	0.045491	D	675	50	74
601	snd	0.045539	D	725	50	74
602	snd	0.045586	D	775	50	74
603	snd	0.045636	D	825	50	74
604	snd	0.045687	D	875	50	74
605	snd	0.045730	D	925	50	74
606	snd	0.045779	D	975	50	74
607	snd	0.045827	D	1025	50	74
608	snd	0.045874	D	1075	50	74
609	rcv	0.045930	A	74	0	576
610	snd	0.045979	D	625	50	74
611	snd	0.046041	D	625	50	74
612	snd	0.046093	D	675	50	74
613	snd	0.046144	D	725	50	74
614	snd	0.046193	D	775	50	74
615	snd	0.046239	D	825	50	74
616	snd	0.046287	D	875	50	74
617	snd	0.046338	D	925	50	74
618	snd	0.046389	D	975	50	74
619	snd	0.046434	D	1025	50	74
620	snd	0.046483	D	1075	50	74
621	rcv	0.046534	A	74	0	576
622	snd	0.046585	D	625	50	74
623	snd	0.046644	D	625	50	74
624	snd	0.046693	D	675	50	74
625	snd	0.046741	D	725	50	74
626	snd	0.046792	D	775	50	74
627	snd	0.046843	D	825	50	74
628	snd	0.046891	D	875	50	74
629	snd	0.046939	D	925	50	74
630	snd	0.046987	D	975	50	74
631	snd	0.047036	D	1025	50	74
632	snd	0.047083	D	1075	50	74
633	rcv	0.047135	A	74	0	576
634	snd	0.047184	D	625	50	74
635	snd	0.047245	D	625	50	74
636	drp	0.047273	D	675	50	74
637	snd	0.047314	D	725	50	74
638	snd	0.047363	D	775	50	74
639	snd	0.047414	D	825	50	74
640	snd	0.047461	D	875	50	74
641	snd	0.047509	D	925	50	74
642	snd	0.047556	D	975	50	74
643	snd	0.047604	D	1025	50	74
644	snd	0.047654	D	1075	50	74
645	rcv	0.047706	A	74	0	576
646	snd	0.047759	D	625	50	74
647	snd	0.047825	D	625	50	74
648	snd	0.047874	D	675	50	74
649	snd	0.047922	D	725	50	74
650	snd	0.047969	D	775	50	74
651	snd	0.048016	D	825	50	74
652	snd	0.048069	D	875	50	74
653	snd	0.048113	D	925	50	74
654	snd	0.048162	D	975	50	74
655	snd	0.048209	D	1025	50	74
656	snd	0.048257	D	1075	50	74
657	rcv	0.048311	A	74	0	576
658	snd	0.048361	D	625	50	74
659	snd	0.048423	D	625	50	74
660	drp	0.048451	D	675	50	74
661	snd	0.048495	D	725	50	74
662	drp	0.048519	D	775	50	74
663	snd	0.048556	D	825	50	74
664	snd	0.048604	D	875	50	74
665	snd	0.048651	D	925	50	74
666	drp	0.048678	D	975	50	74
667	snd	0.048721	D	1025	50	74
668	snd	0.048768	D	1075	50	74
669	rcv	0.048818	A	74	0	576
670	snd	0.048866	D	625	50	74
671	drp	0.048910	D	625	50	74
672	snd	0.048953	D	675	50	74
673	snd	0.049002	D	725	50	74
674	snd	0.049050	D	775	50	74
675	snd	0.049098	D	825	50	74
676	snd	0.049149	D	875	50	74
677	snd	0.049197	D	925	50	74
678	snd	0.049245	D	975	50	74
679	snd	0.049292	D	1025	50	74
680	snd	0.049340	D	1075	50	74
681	rcv	0.049393	A	74	0	576
682	snd	0.049442	D	625	50	74
